Boat Type,Class,Club,Country,Place,Distance,Race Number,Time (s),Time,Round,ResultsPage,RoundNr,RoundSummary
V6,Master 60 Women,Club Outrigger Whitsunday,Australia,2,1000,187,374.67,6:14.67,Heat 3 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/187,1,Heat
V6,Master 60 Women,Horouta Waka Ama - Hinewaiariki,New Zealand,1,1000,187,371.87,6:11.87,Heat 3 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/187,1,Heat
V6,Master 60 Women,NCOCA,USA,4,1000,187,391.43,6:31.43,Heat 3 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/187,1,Heat
V6,Master 60 Women,10 Waimanalo,Hawai'i,2,1000,188,366.58,6:06.58,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/188,1,Heat
V6,Master 60 Women,4 Lanikai,Hawai'i,1,1000,188,361.23,6:01.23,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/188,1,Heat
V6,Master 60 Women,False Creek Catch n' Go,Canada,3,1000,188,389.84,6:29.84,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/188,1,Heat
V6,Master 60 Women,NCOCA 2,USA,5,1000,188,419.68,6:59.68,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/188,1,Heat
V6,Master 60 Women,Wasabi,USA,4,1000,188,417.54,6:57.54,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/188,1,Heat
V6,Master 60 Women,33 Island Masters,Hawai'i,DQ,1000,189,371.73,6:11.73,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/189,1,Heat
V6,Master 60 Women,60D Waikoloa,Hawai'i,1,1000,189,366.17,6:06.17,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/189,1,Heat
V6,Master 60 Women,85 Kaiola,Hawai'i,2,1000,189,368.38,6:08.38,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/189,1,Heat
V6,Master 60 Women,Hauraki Waka Ama - Whaitere Gold,New Zealand,3,1000,189,385.35,6:25.35,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/189,1,Heat
V6,Master 60 Women,Salish Sea,Canada,4,1000,189,407.22,6:47.22,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/189,1,Heat
V12,Open Women,4 Lanikai (33),Hawai'i,2,500,190,130.58,2:10.58,Final,https://www.liveresults.co.nz/competition/438/schedule/race/190,5,Final
V12,Open Women,FNQ Far North Queensland,Australia,5,500,190,135.17,2:15.17,Final,https://www.liveresults.co.nz/competition/438/schedule/race/190,5,Final
V12,Open Women,Hei Matau Paddlers - Finest Womens,New Zealand,3,500,190,133.38,2:13.38,Final,https://www.liveresults.co.nz/competition/438/schedule/race/190,5,Final
V12,Open Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,500,190,129.49,2:09.49,Final,https://www.liveresults.co.nz/competition/438/schedule/race/190,5,Final
V12,Open Women,MANA BRASIL / Canomama,Brazil,4,500,190,134.69,2:14.69,Final,https://www.liveresults.co.nz/competition/438/schedule/race/190,5,Final
V12,Open Women,PRCC Mahi Mahi,Great Britain,7,500,190,137.66,2:17.66,Final,https://www.liveresults.co.nz/competition/438/schedule/race/190,5,Final
V12,Open Women,Singapore Paddle Club,Singapore,6,500,190,136.78,2:16.78,Final,https://www.liveresults.co.nz/competition/438/schedule/race/190,5,Final
V12,Open Women,Tai Tonga 41 Outrigger Canoe - Tuturu Maia,New Zealand,8,500,190,138.03,2:18.03,Final,https://www.liveresults.co.nz/competition/438/schedule/race/190,5,Final
V6,Junior 19 Men,H Lokahi (H1),Hawai'i,3,1000,191,335.09,5:35.09,Heat 1 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/191,1,Heat
V6,Junior 19 Men,H Lokahi (H2),Hawai'i,5,1000,191,363.12,6:03.12,Heat 1 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/191,1,Heat
V6,Junior 19 Men,Horouta Waka Ama - Tornado Sirens,New Zealand,2,1000,191,318.68,5:18.68,Heat 1 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/191,1,Heat
V6,Junior 19 Men,Nga Hoe Horo - Black Broncos,New Zealand,1,1000,191,307.77,5:07.77,Heat 1 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/191,1,Heat
V6,Junior 19 Men,PACIFICOS,Chile,4,1000,191,340.44,5:40.44,Heat 1 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/191,1,Heat
V6,Junior 19 Men,4 Lanikai - White,Hawai'i,3,1000,192,325.09,5:25.09,Heat 2 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/192,1,Heat
V6,Junior 19 Men,CanWest,Canada,2,1000,192,323.43,5:23.43,Heat 2 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/192,1,Heat
V6,Junior 19 Men,Horouta Waka Ama - 2005 Toyota Corolla,New Zealand,1,1000,192,317.91,5:17.91,Heat 2 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/192,1,Heat
V6,Junior 19 Men,Te Aputa Tira Hoe -  Te Au Hīrere,New Zealand,4,1000,192,345.17,5:45.17,Heat 2 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/192,1,Heat
V6,Junior 19 Men,31 Hawaiian,Hawai'i,1,1000,193,303.26,5:03.26,Heat 3 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/193,1,Heat
V6,Junior 19 Men,4 Lanikai - Green,Hawai'i,2,1000,193,306.54,5:06.54,Heat 3 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/193,1,Heat
V6,Junior 19 Men,53 Keaukaha,Hawai'i,3,1000,193,308.36,5:08.36,Heat 3 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/193,1,Heat
V6,Junior 19 Men,Nga Hoe Horo - Black Hammers,New Zealand,4,1000,193,310.05,5:10.05,Heat 3 / 3,https://www.liveresults.co.nz/competition/438/schedule/race/193,1,Heat
V12,Master 40 Men,Calgary Chinook,Canada,4,,194,123.06,2:03.06,Final,https://www.liveresults.co.nz/competition/438/schedule/race/194,5,Final
V12,Master 40 Men,Eagle Mountain Outrigger,Sweden,DQ,,194,127.6,2:07.60,Final,https://www.liveresults.co.nz/competition/438/schedule/race/194,5,Final
V12,Master 40 Men,Far North Queensland,Australia,6,,194,129.22,2:09.22,Final,https://www.liveresults.co.nz/competition/438/schedule/race/194,5,Final
V12,Master 40 Men,HE'E NALU / Bra Va'a,Brazil,3,,194,120.57,2:00.57,Final,https://www.liveresults.co.nz/competition/438/schedule/race/194,5,Final
V12,Master 40 Men,Hui Wa'a,Hawai'i,5,,194,125.2,2:05.20,Final,https://www.liveresults.co.nz/competition/438/schedule/race/194,5,Final
V12,Master 40 Men,Mont-dore Shell Vaa,New Caledonia,2,,194,119.77,1:59.77,Final,https://www.liveresults.co.nz/competition/438/schedule/race/194,5,Final
V12,Master 40 Men,Royal Ohana,Great Britain,7,,194,129.3,2:09.30,Final,https://www.liveresults.co.nz/competition/438/schedule/race/194,5,Final
V12,Master 40 Men,Te Waka Pounamu - Aoraki Matatu,New Zealand,1,,194,117.8,1:57.80,Final,https://www.liveresults.co.nz/competition/438/schedule/race/194,5,Final
V6,Master 40 Women,4 Lanikai,Hawai'i,1,1000,195,344.23,5:44.23,Heat 1 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/195,1,Heat
V6,Master 40 Women,BRUTAL SPORTS,Chile,4,1000,195,442.27,7:22.27,Heat 1 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/195,1,Heat
V6,Master 40 Women,California,USA,3,1000,195,403.2,6:43.20,Heat 1 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/195,1,Heat
V6,Master 40 Women,Porirua Canoe Kayak Club - PCKC Taimania,New Zealand,2,1000,195,381.52,6:21.52,Heat 1 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/195,1,Heat
V6,Master 40 Women,Wasabi,USA,DQ,1000,195,381.68,6:21.68,Heat 1 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/195,1,Heat
V6,Master 40 Women,37 Lae'ula O Kai - Green,Hawai'i,2,1000,196,353.83,5:53.83,Heat 2 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/196,1,Heat
V6,Master 40 Women,Club Outrigger Whitsunday,Australia,DQ,1000,196,413.49,6:53.49,Heat 2 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/196,1,Heat
V6,Master 40 Women,False Creek Racing Canoe Club,Canada,3,1000,196,366.76,6:06.76,Heat 2 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/196,1,Heat
V6,Master 40 Women,HERE TAINA,Chile,4,1000,196,412.96,6:52.96,Heat 2 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/196,1,Heat
V6,Master 40 Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,1000,196,342.13,5:42.13,Heat 2 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/196,1,Heat
V6,Master 40 Women,Canadian Wahoo,Canada,1,1000,197,355.26,5:55.26,Heat 3 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/197,1,Heat
V6,Master 40 Women,Maitai Vahine,Germany,4,1000,197,389.74,6:29.74,Heat 3 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/197,1,Heat
V6,Master 40 Women,OCUK Master 40 Women,Great Britain,5,1000,197,397.62,6:37.62,Heat 3 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/197,1,Heat
V6,Master 40 Women,R Haleiwa Outrigger,Hawai'i,2,1000,197,356.88,5:56.88,Heat 3 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/197,1,Heat
V6,Master 40 Women,Royal Roaring Wahines,Great Britain,3,1000,197,359.03,5:59.03,Heat 3 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/197,1,Heat
V6,Master 40 Women,Aratika Water Sports -Matariki,New Zealand,3,1000,198,365.28,6:05.28,Heat 4 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/198,1,Heat
V6,Master 40 Women,CANOMAMA,Brazil,DQ,1000,198,387,6:27.00,Heat 4 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/198,1,Heat
V6,Master 40 Women,FNQ Far North Queensland,Australia,1,1000,198,353.95,5:53.95,Heat 4 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/198,1,Heat
V6,Master 40 Women,MANA BRASIL,Brazil,2,1000,198,354.28,5:54.28,Heat 4 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/198,1,Heat
V6,Master 40 Women,Singapore Paddle Club2,Singapore,4,1000,198,387.77,6:27.77,Heat 4 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/198,1,Heat
V6,Master 40 Women,35 Na Kai Ewalu,Hawai'i,1,1000,199,349.11,5:49.11,Heat 5 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/199,1,Heat
V6,Master 40 Women,Mauna Kia,Canada,2,1000,199,353.33,5:53.33,Heat 5 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/199,1,Heat
V6,Master 40 Women,Ratana Paa - Piki Te Maramatanga,New Zealand,5,1000,199,385.15,6:25.15,Heat 5 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/199,1,Heat
V6,Master 40 Women,Team Phoenix,USA,4,1000,199,371.77,6:11.77,Heat 5 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/199,1,Heat
V6,Master 40 Women,Three River Serpents Ha'apiti,Great Britain,3,1000,199,368.76,6:08.76,Heat 5 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/199,1,Heat
V6,Master 40 Women,37 Lae'ula O Kai - Red,Hawai'i,3,1000,200,387.58,6:27.58,Heat 6 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/200,1,Heat
V6,Master 40 Women,PRCC E'Ala'E,Great Britain,1,1000,200,345.82,5:45.82,Heat 6 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/200,1,Heat
V6,Master 40 Women,Singapore Paddle Club,Singapore,2,1000,200,386.7,6:26.70,Heat 6 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/200,1,Heat
V6,Master 40 Women,TRIBO HOE,Brazil,DQ,1000,200,345.45,5:45.45,Heat 6 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/200,1,Heat
V6,Master 40 Women,Z Ka Mamalahoe,Hawai'i,4,1000,200,422.52,7:02.52,Heat 6 / 6,https://www.liveresults.co.nz/competition/438/schedule/race/200,1,Heat
V12,Open Men,4 Lanikai,Hawai'i,4,500,201,120.97,2:00.97,Final,https://www.liveresults.co.nz/competition/438/schedule/race/201,5,Final
V12,Open Men,Black Bronco's,New Zealand,3,500,201,119.31,1:59.31,Final,https://www.liveresults.co.nz/competition/438/schedule/race/201,5,Final
V12,Open Men,FCRCC Star Nation,Canada,6,500,201,124.11,2:04.11,Final,https://www.liveresults.co.nz/competition/438/schedule/race/201,5,Final
V12,Open Men,H Lokahi,Hawai'i,8,500,201,126.88,2:06.88,Final,https://www.liveresults.co.nz/competition/438/schedule/race/201,5,Final
V12,Open Men,HERE TAINA,Chile,7,500,201,125.06,2:05.06,Final,https://www.liveresults.co.nz/competition/438/schedule/race/201,5,Final
V12,Open Men,Horouta Waka Ama - Woolley Kumara,New Zealand,1,500,201,115.67,1:55.67,Final,https://www.liveresults.co.nz/competition/438/schedule/race/201,5,Final
V12,Open Men,Mont-dore Shell,New Caledonia,5,500,201,123.25,2:03.25,Final,https://www.liveresults.co.nz/competition/438/schedule/race/201,5,Final
V12,Open Men,Va'a Brasilia/ Esquilo Sports,Brazil,2,500,201,117.95,1:57.95,Final,https://www.liveresults.co.nz/competition/438/schedule/race/201,5,Final
V6,Junior 19 Women,53 Keaukaha,Hawai'i,4,1000,202,376.16,6:16.16,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/202,4,Semi-final
V6,Junior 19 Women,86 Kilohana,Hawai'i,3,1000,202,351.87,5:51.87,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/202,4,Semi-final
V6,Junior 19 Women,H Lokahi,Hawai'i,5,1000,202,390.48,6:30.48,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/202,4,Semi-final
V6,Junior 19 Women,Horouta Waka Ama - Manawahine,New Zealand,1,1000,202,330.82,5:30.82,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/202,4,Semi-final
V6,Junior 19 Women,Tamaki Outrigger Canoe - Team Pure Blue,New Zealand,2,1000,202,348.29,5:48.29,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/202,4,Semi-final
V6,Junior 19 Women,CanWest,Canada,4,1000,203,367.84,6:07.84,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/203,4,Semi-final
V6,Junior 19 Women,Horouta Waka Ama - Suzuki Swift,New Zealand,1,1000,203,327.68,5:27.68,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/203,4,Semi-final
V6,Junior 19 Women,Nga Hoe Horo - Team Tiare,New Zealand,2,1000,203,332.85,5:32.85,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/203,4,Semi-final
V6,Junior 19 Women,Tamaki Outrigger Canoe - Team Pure Red,New Zealand,5,1000,203,398.11,6:38.11,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/203,4,Semi-final
V6,Junior 19 Women,Tiare Ki Tai,New Zealand,3,1000,203,365.28,6:05.28,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/203,4,Semi-final
V12,Junior 16 Men,4 Lanikai (31),Hawai'i,2,500,204,121.51,2:01.51,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/204,5,Final
V12,Junior 16 Men,Horouta Waka Ama - Hianga,New Zealand,1,500,204,118.98,1:58.98,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/204,5,Final
V6,Open Men,33 Kihei,Hawai'i,2,1500,205,482.97,8:02.97,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/205,2,Repecharge
V6,Open Men,4 Lanikai - White,Hawai'i,3,1500,205,491.72,8:11.72,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/205,2,Repecharge
V6,Open Men,CANOMAMA,Brazil,1,1500,205,467.04,7:47.04,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/205,2,Repecharge
V6,Open Men,FCRCC Prime Primo Premier,Canada,DQ,1500,205,471.9,7:51.90,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/205,2,Repecharge
V6,Open Men,Singapore Paddle Club,Singapore,4,1500,205,509.03,8:29.03,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/205,2,Repecharge
V6,Open Men,H Lokahi,Hawai'i,5,1500,206,526.26,8:46.26,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/206,2,Repecharge
V6,Open Men,Hei Nalu/Rio Va'a,Brazil,1,1500,206,464.48,7:44.48,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/206,2,Repecharge
V6,Open Men,Mooloolaba,Australia,3,1500,206,485.35,8:05.35,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/206,2,Repecharge
V6,Open Men,OCUK Open Men,Great Britain,2,1500,206,482.86,8:02.86,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/206,2,Repecharge
V6,Open Men,VIENTO SUR,Chile,4,1500,206,497.24,8:17.24,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/206,2,Repecharge
V6,Open Women,37 Lae'ula O Kai,Hawai'i,3,1500,207,548.58,9:08.58,Heat 1 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/207,1,Heat
V6,Open Women,Aratika Water Sports - Ohorere,New Zealand,4,1500,207,562.88,9:22.88,Heat 1 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/207,1,Heat
V6,Open Women,CANOMAMA,Brazil,1,1500,207,541.46,9:01.46,Heat 1 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/207,1,Heat
V6,Open Women,HERE TAINA,Chile,DNS,1500,207,,"",Heat 1 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/207,1,Heat
V6,Open Women,Médoc33,France,2,1500,207,541.63,9:01.63,Heat 1 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/207,1,Heat
V6,Open Women,4 Lanikai - Green,Hawai'i,2,1500,208,516.62,8:36.62,Heat 2 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/208,1,Heat
V6,Open Women,He’e Nalu,Brazil,3,1500,208,521.96,8:41.96,Heat 2 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/208,1,Heat
V6,Open Women,Hoaloha Hou,Canada,5,1500,208,603.51,10:03.51,Heat 2 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/208,1,Heat
V6,Open Women,Horouta Waka Ama - Kaiarahi Toa,New Zealand,1,1500,208,510.55,8:30.55,Heat 2 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/208,1,Heat
V6,Open Women,Singapore Paddle Club2,Singapore,4,1500,208,580.46,9:40.46,Heat 2 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/208,1,Heat
V6,Open Women,BRUTAL SPORTS,Chile,4,1500,209,651.39,10:51.39,Heat 3 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/209,1,Heat
V6,Open Women,Hei Matau Paddlers - Waipahirere,New Zealand,1,1500,209,532.08,8:52.08,Heat 3 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/209,1,Heat
V6,Open Women,ORCA,USA,2,1500,209,566.45,9:26.45,Heat 3 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/209,1,Heat
V6,Open Women,Singapore Paddle Club,Singapore,3,1500,209,582.44,9:42.44,Heat 3 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/209,1,Heat
V6,Open Women,Star Nation Lista Ladies,Canada,5,1500,209,660.63,11:00.63,Heat 3 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/209,1,Heat
V6,Open Women,33 Kihei,Hawai'i,1,1500,210,515.05,8:35.05,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/210,1,Heat
V6,Open Women,Club Outrigger Whitsunday,Australia,4,1500,210,614.88,10:14.88,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/210,1,Heat
V6,Open Women,PRCC Mahi Mahi,Great Britain,3,1500,210,564.34,9:24.34,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/210,1,Heat
V6,Open Women,Star Nation Canoe Club,Canada,DQ,1500,210,586.77,9:46.77,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/210,1,Heat
V6,Open Women,Team Phoenix,USA,2,1500,210,547.1,9:07.10,Heat 4 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/210,1,Heat
V6,Open Women,OCUK Open Women,Great Britain,1,1500,211,551.44,9:11.44,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/211,1,Heat
V6,Open Women,R Haleiwa Outrigger,Hawai'i,DQ,1500,211,544.72,9:04.72,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/211,1,Heat
V6,Open Women,Tai Tonga 41 Outrigger Canoe - TT41 Tūturu,New Zealand,DQ,1500,211,551.37,9:11.37,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/211,1,Heat
V6,Open Women,TURMA DO REMO,Brazil,DQ,1500,211,564.46,9:24.46,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/211,1,Heat
V6,Open Women,Wasabi,USA,DQ,1500,211,589.13,9:49.13,Heat 5 / 5,https://www.liveresults.co.nz/competition/438/schedule/race/211,1,Heat
V6,Master 50 Women,37 Lae'ula O Kai - Red,Hawai'i,2,1000,215,368.48,6:08.48,Heat 1 / 7,https://www.liveresults.co.nz/competition/438/schedule/race/215,1,Heat
V6,Master 50 Women,Club Outrigger Whitsunday,Australia,3,1000,215,375.53,6:15.53,Heat 1 / 7,https://www.liveresults.co.nz/competition/438/schedule/race/215,1,Heat
V6,Master 50 Women,Mauna Kia,Canada,DQ,1000,215,370.44,6:10.44,Heat 1 / 7,https://www.liveresults.co.nz/competition/438/schedule/race/215,1,Heat
V6,Master 50 Women,Taranaki Outrigger Canoe - Hiringa,New Zealand,1,1000,215,357.01,5:57.01,Heat 1 / 7,https://www.liveresults.co.nz/competition/438/schedule/race/215,1,Heat
