Boat Type,Class,Club,Country,Place,Distance,Race Number,Time (s),Time,Round,ResultsPage
V6,Master 75 Men,11 Anuenue,Hawai'i,3,500,257,193.77,03:13.8,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/257
V6,Master 75 Men,11 Anuenue,Hawai'i,4,500,367,145.07,02:25.1,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/367
V6,Master 75 Men,11 Anuenue,Hawai'i,DQ,500,303,208.01,03:28.0,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/303
V6,Master 75 Men,11 Anuenue 2,Hawai'i,1,500,283,162.67,02:42.7,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/283
V6,Master 75 Men,11 Anuenue 2,Hawai'i,2,500,303,167.57,02:47.6,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/303
V6,Master 75 Men,11 Anuenue 2,Hawai'i,3,500,256,164.86,02:44.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/256
V6,Master 75 Men,11 Anuenue 2,Hawai'i,7,500,367,174.24,02:54.2,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/367
V6,Master 75 Men,11 Anuenue 3,Hawai'i,3,500,284,220.94,03:40.9,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/284
V6,Master 75 Men,11 Anuenue 3,Hawai'i,4,500,257,231.15,03:51.2,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/257
V6,Master 75 Men,31 Hawaiian,Hawai'i,3,500,283,171.84,02:51.8,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/283
V6,Master 75 Men,31 Hawaiian,Hawai'i,3,500,367,143.6,02:23.6,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/367
V6,Master 75 Men,31 Hawaiian,Hawai'i,4,500,256,173.42,02:53.4,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/256
V6,Master 75 Men,33 Kihei,Hawai'i,2,500,257,191.6,03:11.6,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/257
V6,Master 75 Men,33 Kihei,Hawai'i,2,500,284,188.42,03:08.4,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/284
V6,Master 75 Men,33 Kihei,Hawai'i,6,500,367,158.59,02:38.6,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/367
V6,Master 75 Men,8 Outrigger,Hawai'i,1,500,256,160.93,02:40.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/256
V6,Master 75 Men,8 Outrigger,Hawai'i,1,500,303,159.61,02:39.6,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/303
V6,Master 75 Men,8 Outrigger,Hawai'i,1,500,367,135.08,02:15.1,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/367
V6,Master 75 Men,Calgary Icemen,Canada,2,500,256,164.05,02:44.1,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/256
V6,Master 75 Men,Calgary Icemen,Canada,2,500,283,162.69,02:42.7,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/283
V6,Master 75 Men,Calgary Icemen,Canada,2,500,367,137.42,02:17.4,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/367
V6,Master 75 Men,Calgary Icemen,Canada,4,500,303,178.23,02:58.2,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/303
V6,Master 75 Men,Pacific 75s,USA,1,500,257,181.12,03:01.1,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/257
V6,Master 75 Men,Pacific 75s,USA,3,500,303,178.2,02:58.2,Final  12,https://www.liveresults.co.nz/competition/438/schedule/race/303
V6,Master 75 Men,Pacific 75s,USA,5,500,367,151.68,02:31.7,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/367
V6,Master 75 Women,33 Kihei,Hawai'i,5,500,350,208.45,03:28.5,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/350
V6,Master 75 Women,33 Kihei,Hawai'i,5,500,368,190.52,03:10.5,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/368
V6,Master 75 Women,33 Kihei - Red,Hawai'i,1,500,350,191.94,03:11.9,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/350
V6,Master 75 Women,33 Kihei - Red,Hawai'i,2,500,368,174.99,02:55.0,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/368
V6,Master 75 Women,4 Lanikai,Hawai'i,3,500,350,202.43,03:22.4,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/350
V6,Master 75 Women,4 Lanikai,Hawai'i,3,500,368,175.46,02:55.5,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/368
V6,Master 75 Women,58 Keauhou,Hawai'i,4,500,350,205.16,03:25.2,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/350
V6,Master 75 Women,58 Keauhou,Hawai'i,4,500,368,190.18,03:10.2,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/368
V6,Master 75 Women,Salish Sea,Canada,1,500,368,173.48,02:53.5,Final  3,https://www.liveresults.co.nz/competition/438/schedule/race/368
V6,Master 75 Women,Salish Sea,Canada,2,500,350,194.83,03:14.8,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/350
V6,Master 80 Men,11 Anuenue,Hawai'i,1,250,308,76.4,01:16.4,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/308
V6,Master 80 Men,11 Anuenue,Hawai'i,1,500,351,180.53,03:00.5,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/351
V6,Master 80 Men,11 Anuenue 2,Hawai'i,2,250,308,81.06,01:21.1,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/308
V6,Master 80 Men,11 Anuenue 2,Hawai'i,DQ,500,351,211.46,03:31.5,Final  1,https://www.liveresults.co.nz/competition/438/schedule/race/351
V6,Open Men,33 Kihei,Hawai'i,2,1500,205,482.97,08:03.0,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/205
V6,Open Men,33 Kihei,Hawai'i,3,1500,179,492.79,08:12.8,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/179
V6,Open Men,33 Kihei,Hawai'i,5,1500,239,511.48,08:31.5,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/239
V6,Open Men,33 Kihei,Hawai'i,6,500,298,124.4,02:04.4,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/298
V6,Open Men,35 Na Kai 'Ewalu,Hawai'i,5,1500,175,521.05,08:41.0,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/175
V6,Open Men,35 Na Kai 'Ewalu,Hawai'i,7,500,300,127.06,02:07.1,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/300
V6,Open Men,4 Lanikai - Green,Hawai'i,1,1500,176,460.91,07:40.9,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/176
